STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
41,29,1500,1400000US41029001500,41029001500,15,Jackson,OR,Oregon,"Census Tract 15, Jackson County, Oregon",5123,494,3993,0.9193,0.3057,0.5193,0.1593,0.4572,0.2217,0.0549,0.5618,1.2956,0.257,0,0,0,0,0,0,0,0,0.7626,0.3132,0.5693,1.6451,0.5713,0,0,0,0,0,0.6713,0.6713,0.6713,3.612,0.066,0.1666,0.1666,0.1666,0.5185,0.3801,0.1117,0.5315,0.67,0.4687,0.4725,3.153,0.4264,0.9828,0.1081,0.8417,0,1.9326,0.4327,0.8477,0.4452,1.2929,0.7704,6.5451,0.4533,0,1,1,0,0,2,0.4,0.67,7.68,0.11,32.52,0,0,0,0,0,0,9.22,45,8.21,0,0,0,77.25,8.2,30.8849,7.5,2,33.6,32.1429,6.6,15.7,38.2,14.2,19,0,14.8,0.2,32.6,10.8,10,11.6,11.6,0.5419,0.7575,0.9707,0.6052,0.2276
41,29,1601,1400000US41029001601,41029001601,16.01,Jackson,OR,Oregon,"Census Tract 16.01, Jackson County, Oregon",5051,665,6492,2.18,0.8743,1.38,0.7734,0.4572,0.2385,0.3242,0.4971,1.517,0.3451,0,0.6445,0,0,0,0,0.6445,0.3976,0.558,0.2645,0.3724,1.1949,0.1821,0.7891,0.7666,0,1.5557,0.7805,0.9093,0.9093,0.9093,5.8214,0.4746,0.5365,0.5365,0.5365,0.8676,0.7143,0.9103,0.4884,0.7194,0.7547,0.8287,5.2834,0.8507,0.899,0.251,0.9188,0.7729,2.8417,0.9712,0.9983,0,0.9983,0.6707,9.6599,0.9054,1,1,1,0,1,4,0.8,0.67,7.78,0.28,31.01,0,45.84,0,0,0,0,62.4,40.16,11.42,100,100,0,100,33.2,54.8976,15.8,11.4,30.8,34.2492,12.1,28.8,24.7,18.3,22,5.3,67.1,0,35.5,11.8,9.5,15.1,14.7,0.7002,0.8887,0.9543,0.8456,0.6272
41,29,1602,1400000US41029001602,41029001602,16.02,Jackson,OR,Oregon,"Census Tract 16.02, Jackson County, Oregon",6335,525,4802,1.8443,0.7655,1.0443,0.5527,0.4572,0.2191,0.078,0.4125,1.1668,0.2127,0,0.3626,0,0,0,0,0.3626,0.2565,0.6955,0.4691,0.5297,1.6943,0.6107,0.5016,0.3035,0,0.8051,0.4002,0.9093,0.9093,0.9093,4.9381,0.2761,0.3599,0.3599,0.3599,0.6926,0.4387,0.3296,0.5942,0.838,0.4549,0.7436,4.0916,0.633,0.8412,0.2618,0.8635,0.748,2.7145,0.944,0.8843,0.5072,1.3915,0.8199,8.5575,0.7682,0,1,1,1,1,4,0.8,0.67,7.66,0.13,29.1,0,2.39,0,0,0,0,22.15,58.86,8.7,35.59,16.77,0,100,19.1,40.6509,8.6,3.6,38,40.6774,6.4,24.6,22.4,18.5,19.7,4.6,18.6,0.3,30.1,11.9,7.7,15.6,12.3,0.3907,0.8966,0.7342,0.6756,0.6768
41,29,1700,1400000US41029001700,41029001700,17,Jackson,OR,Oregon,"Census Tract 17, Jackson County, Oregon",7725,344,5385,1.4182,0.5837,1.0182,0.5331,0.4572,0.1949,0.078,0.3857,1.1158,0.197,0,0,0,0,0,0,0,0,0.5274,0.2658,0.3738,1.167,0.164,0.7037,0.546,0,1.2497,0.5987,0.9093,0.9093,0.9093,4.4418,0.1775,0.412,0.412,0.412,0.6214,0.5016,0.801,0.6913,0.8125,0.503,0.4223,4.3531,0.6857,0.7518,0.3715,0.6774,0.8258,2.6265,0.9174,0.8918,0.8247,1.7165,0.966,9.1081,0.8407,0,1,1,0,0,2,0.4,0.67,7.47,0.13,28.57,0,0,0,0,0,0,72.03,40.31,11.38,86.3,61.54,0,100,22.7,36.3528,9.9,8.2,45.8,39.0743,7.1,14.3,20.1,20.3,15.3,7.3,19.5,2.6,29.9,11.9,7.6,15.3,11.5,0.3792,0.8966,0.7108,0.594,0.6465
41,29,1800,1400000US41029001800,41029001800,18,Jackson,OR,Oregon,"Census Tract 18, Jackson County, Oregon",8622,566,9254,1.2043,0.4714,0.8043,0.3587,0.4572,0.1583,0.0549,0.2923,0.9627,0.1547,0,0,0,0,0,0,0,0,0.4582,0.2134,0.2415,0.9131,0.0572,0.7891,0.7605,0.9552,2.5048,0.993,0.7678,0.7678,0.7678,5.1484,0.3211,0.251,0.251,0.251,0.6245,0.1261,0.2424,0.587,0.7579,0.503,0.3449,3.1858,0.4337,0.899,0.2618,0.3802,0.4203,1.9613,0.4568,0.7454,0.5876,1.333,0.7892,6.7311,0.4832,0,1,1,0,0,2,0.4,0.67,7.21,0.11,26.42,0,0,0,0,0,0,91.17,34.19,13.29,100,99.91,34.32,92.48,12.5,36.5284,3.2,3,37.5,36.068,7.1,12.2,24.7,18.5,10.9,0.9,7.3,0.5,29.6,11.3,8.5,13.2,11,0.361,0.836,0.8794,0.5359,0.4088
41,29,1900,1400000US41029001900,41029001900,19,Jackson,OR,Oregon,"Census Tract 19, Jackson County, Oregon",2911,368,8388,1.1705,0.453,0.7705,0.3326,0.325,0.1533,0.0549,0.2665,0.7997,0.1164,0,0,0,0,0,0,0,0,0.3853,0.5654,0.1366,1.0873,0.1212,0.7882,0.418,0,1.2062,0.578,0.9093,0.9093,0.9093,4.0025,0.1108,0.542,0.542,0.542,0.8914,0.4127,0.9031,0.9133,0.9786,0.4176,0.2137,4.7304,0.757,0.3626,0.0488,0.1237,0.562,1.0971,0.0468,0.4769,0.9718,1.4487,0.8512,7.8182,0.6597,0,1,0,1,0,2,0.4,0.33,7.18,0.11,25.77,0,0,0,0,0,0,100,66.93,14.58,99.99,34.92,0,100,33.7,57.6323,8.1,11.1,73.3,56.9,5.9,8.7,13.4,9.3,7.1,1.8,0.6,21,16.8,12.9,3.5,19.3,5.9,0.0153,0.9511,0.0302,0.0378,0.9171
41,29,2000,1400000US41029002000,41029002000,20,Jackson,OR,Oregon,"Census Tract 20, Jackson County, Oregon",1972,241,5110,0.5764,0.1251,0.3764,0.0867,0.325,0.1602,0.0655,0.2773,0.828,0.1224,0,0,0,0,0,0,0,0,0.3853,0.6877,0.0055,1.0785,0.1172,0.7891,0.3626,0,1.1517,0.5526,0.6838,0.6838,0.6838,3.742,0.0791,0.1309,0.1309,0.1309,0.7033,0.013,0.5844,0.8522,0.8977,0.6731,0.2506,3.9743,0.6073,0.87,0.028,0.2283,0.3205,1.4468,0.1231,0,0,0,0,5.552,0.2973,0,1,0,0,0,1,0.2,0.33,7.22,0.12,26.04,0,0,0,0,0,0,100,76.68,18.08,100,25.47,0,80.34,6.6,41.3286,0.6,5.5,63.4,45.2151,10.1,9.7,23.4,5.3,8.8,0.5,0,0,24.4,11.4,6.9,13.5,9.1,0.1122,0.848,0.5402,0.293,0.4444
41,29,2100,1400000US41029002100,41029002100,21,Jackson,OR,Oregon,"Census Tract 21, Jackson County, Oregon",3307,248,2179,0.7336,0.2009,0.3336,0.0681,0.4572,0.1621,0.0462,0.3396,1.0051,0.1659,0,0,0,0,0,0,0,0,0.5171,0.4126,0.3337,1.2634,0.2309,0.4874,0.2255,0,0.7129,0.2851,0.6598,0.6598,0.6597,3.6412,0.0689,0.2267,0.2267,0.2267,0.3744,0.1314,0.3443,0.7166,0.7879,0.1149,0.1096,2.5791,0.3042,0.9671,0.1023,0.3728,0.2881,1.7303,0.2732,0,0.7932,0.7932,0.4702,5.3293,0.2647,0,1,1,0,0,2,0.4,0.67,7.23,0.1,27.55,0,0,0,0,0,0,75.29,53.99,12.06,32.79,6.32,0,75.36,11.2,23.8654,3.3,3.7,48.1,37.6661,2.3,5.7,32,13.9,10.8,0.4,0,2.1,28.2,10.5,8.4,11.2,9.5,0.2797,0.6964,0.8659,0.344,0.1865
41,29,2200,1400000US41029002200,41029002200,22,Jackson,OR,Oregon,"Census Tract 22, Jackson County, Oregon",4981,458,1839,0.656,0.1618,0.256,0.042,0.325,0.1453,0.0383,0.2645,0.7731,0.1114,0,0,0,0,0,0,0,0,0.419,0.5599,0.4057,1.3846,0.3336,0.522,0.2943,0,0.8163,0.4045,0.6912,0.6912,0.6912,3.6652,0.0712,0.2132,0.2132,0.2132,0.4178,0.0416,0.4307,0.5204,0.5814,0.5601,0.1251,2.6771,0.324,0.8775,0.1495,0.4175,0,1.4445,0.1222,0,0.3832,0.3832,0.1614,4.718,0.1848,0,1,1,0,0,2,0.4,0.33,7.13,0.09,25.72,0,0,0,0,0,0,97.95,66.47,10.79,40.04,15.5,0,81.63,10.5,25.9586,1.5,4.3,32.9,28.8404,8,6.2,23.7,15.8,11.4,0,0,0.1,28.6,10.4,8.7,10.9,9.9,0.3032,0.6732,0.9013,0.3955,0.1577
41,29,2300,1400000US41029002300,41029002300,23,Jackson,OR,Oregon,"Census Tract 23, Jackson County, Oregon",1601,170,492,0.6449,0.1561,0.2449,0.0382,0,0.1154,0.008,0.3087,0.4321,0.056,0,0,0,0,0,0,0,0,0.5439,0.5005,0.99,2.0344,0.8359,0.3141,0.1965,0,0.5106,0.1703,0.5018,0.5018,0.5018,3.4789,0.0534,0.3036,0.3036,0.3036,0.429,0.1369,0.0266,0.0677,0.5841,0.1384,0.1283,1.511,0.1146,0.9678,0.1724,0.5721,0.4409,2.1532,0.6288,0.8081,0,0.8081,0.4827,4.7759,0.1915,0,1,1,0,0,2,0.4,0,6.93,0.04,26.81,0,0,0,0,0,0,66.97,61.56,2.58,6.29,2.27,0,48.13,15.5,26.4834,3.4,0.9,8.8,28.9231,2.6,6.3,32.2,16.5,13.6,1,11.4,0,32.8,11,9.1,12.2,11.7,0.5536,0.7919,0.9332,0.6162,0.2921
41,29,2400,1400000US41029002400,41029002400,24,Jackson,OR,Oregon,"Census Tract 24, Jackson County, Oregon",1786,206,1425,1.2377,0.4906,0.8377,0.3853,0.4572,0.1707,0.0655,0.373,1.0664,0.1828,0,0,0,0,0,0,0,0,0.7008,0.2392,0.793,1.733,0.6401,0.4661,0.5381,0.9287,1.9329,0.9376,0.6909,0.6909,0.6909,5.4232,0.3833,0.2452,0.2452,0.2452,0.4826,0.166,0.4585,0.1676,0.5127,0.4102,0.3822,2.5798,0.3044,0.9376,0.1347,0.4382,0.5088,2.0193,0.5104,0.8196,0.8889,1.7085,0.9639,6.5528,0.4544,0,1,1,0,0,2,0.4,0.67,7.29,0.12,28.29,0,0,0,0,0,0,20.97,37.32,5.75,28.78,59.64,15.26,81.58,12.2,29.0487,3.9,4.5,14.5,26.6118,5.8,13.2,27.5,15.3,11.7,1.4,12.3,4.3,31.3,10.6,8.7,11.9,10.7,0.4642,0.718,0.9013,0.4978,0.2588
41,29,2500,1400000US41029002500,41029002500,25,Jackson,OR,Oregon,"Census Tract 25, Jackson County, Oregon",2297,239,867,0.9297,0.3119,0.5297,0.1658,0.325,0.1066,0.008,0.2702,0.7098,0.0997,0,0,0,0,0,0,0,0,0.6338,0.3368,0.9259,1.8965,0.751,0.2908,0.2335,0.8483,1.3726,0.6634,0.7392,0.7392,0.7392,4.7181,0.2293,0.1284,0.1284,0.1284,0.3019,0.1369,0.8675,0.0909,0.3556,0.3702,0.3082,2.4312,0.2745,0.955,0.1266,0.5243,0,1.6059,0.1951,0.7683,0.6383,1.4066,0.8277,5.5721,0.3004,0,1,1,0,0,2,0.4,0.33,6.86,0.04,25.86,0,0,0,0,0,0,38.62,47.26,4.11,3.37,7.38,0.12,88.21,6.5,20.3769,3.4,9.8,10.3,22.2447,5.3,11.2,29.6,15,12.9,0,8.7,0.7,31.2,10.5,8.8,11.3,10.6,0.4583,0.6964,0.9105,0.4854,0.1966
41,29,2600,1400000US41029002600,41029002600,26,Jackson,OR,Oregon,"Census Tract 26, Jackson County, Oregon",2556,224,1364,1.4441,0.5961,0.8441,0.3906,0.325,0.0711,0.0005,0.3107,0.7073,0.0994,0,0,0,0.6386,0,0,0.6386,0.3932,0.5482,0.5048,0.793,1.846,0.7179,0.2682,0.2079,0,0.4761,0.1551,0.4083,0.4083,0.4083,4.0763,0.1205,0.1829,0.1829,0.1829,0.6569,0.4338,0.838,0.4264,0.5107,0.703,0.8133,4.3821,0.6917,0.9671,0.1239,0.8982,0.3491,2.3383,0.7706,0.898,0.4452,1.3432,0.7947,8.2465,0.7236,0,1,1,0,1,3,0.6,0.33,6.53,0.02,26.86,0,0,0,0.4,0,0,65.56,61.92,5.75,1.11,3.89,0,33.96,9,38.4585,8.5,9,27.2,26.5583,10.8,27.9,32,14.9,21,0.6,20.3,0.2,33.8,11.8,8.6,14.9,13.6,0.6106,0.8887,0.8908,0.7812,0.6058
41,29,2700,1400000US41029002700,41029002700,27,Jackson,OR,Oregon,"Census Tract 27, Jackson County, Oregon",7358,624,2884,1.4249,0.5871,0.6249,0.2272,0.4572,0.1154,0.0042,0.3844,0.9612,0.1545,0,0,0,0,0,0,0,0,0.6354,0.1796,0.8877,1.7027,0.6171,0,0,0,0,0,0.5198,0.5198,0.5198,3.1837,0.0321,0.187,0.187,0.187,0.5563,0.6109,0.7959,0.3351,0.628,0.5163,0.7196,4.1621,0.6473,0.9416,0.1189,0.8278,0.2502,2.1385,0.6169,0.9127,0,0.9127,0.5742,7.4003,0.5928,1,1,1,0,1,4,0.8,0.67,6.93,0.03,28.54,0,0,0,0,0,0,38.13,29.97,4.63,0,0,0,51.04,9.2,32.8102,12.5,8.1,22.5,30.4978,7.3,23.6,27.9,14.7,18.6,0.3,22.4,0,35,11.9,8.8,14.8,13.4,0.6759,0.8966,0.9105,0.767,0.5944
41,29,2800,1400000US41029002800,41029002800,28,Jackson,OR,Oregon,"Census Tract 28, Jackson County, Oregon",4606,375,3036,1.472,0.6094,0.872,0.4129,0.4572,0.2023,0.024,0.4528,1.1363,0.2029,0,0.334,0,0.6577,0,0,0.9917,0.6058,0.7751,0.3147,0.8376,1.9274,0.7707,0.3269,0.191,0,0.5179,0.1736,0.4296,0.4296,0.4296,5.0029,0.2893,0.149,0.149,0.149,0.574,0.5504,0.8642,0.2027,0.6269,0.3622,0.3743,3.5547,0.5156,0.9255,0.1588,0.6832,0.3749,2.1424,0.6199,0.9003,0.5876,1.4879,0.872,7.334,0.5827,0,1,1,0,1,3,0.6,0.67,7.53,0.07,29.98,0,1.25,0,1.05,0,0,7.41,45.14,5.22,7.96,1.63,0,37.01,7.4,33.7389,11,9.7,16.2,30.4579,5.2,13,26.4,16.1,15.4,0.7,20.6,0.5,31.7,11.8,8.3,14.8,12.5,0.4877,0.8887,0.8508,0.6944,0.5944
41,29,2900,1400000US41029002900,41029002900,29,Jackson,OR,Oregon,"Census Tract 29, Jackson County, Oregon",7719,553,4575,1.2482,0.4968,0.6482,0.2427,0.4572,0.1366,0.008,0.3513,0.9531,0.1523,0,0,0,0,0,0,0,0,0.7536,0.3972,0.8384,1.9892,0.8096,0.3007,0.2101,0,0.5108,0.1704,0.6067,0.6067,0.6067,4.0598,0.1183,0.1769,0.1769,0.1769,0.4822,0.2685,0.5605,0.5204,0.5801,0.44,0.5279,3.3796,0.4766,0.9507,0.1143,0.7848,0.3205,2.1703,0.6428,0.9043,0.3832,1.2875,0.7682,7.0143,0.5299,0,1,1,0,1,3,0.6,0.67,7.07,0.04,27.82,0,0,0,0,0,0,10.64,52.64,5.19,4.53,4.22,0,65.23,8.7,29.0251,5.6,5.3,32.9,28.7883,6.2,17.3,29,14.5,17.5,0.5,21.1,0.1,34.8,11.4,9.6,13.6,12.9,0.6658,0.848,0.9585,0.7292,0.4553
41,29,3001,1400000US41029003001,41029003001,30.01,Jackson,OR,Oregon,"Census Tract 30.01, Jackson County, Oregon",3811,347,1653,1.5711,0.6547,0.9711,0.4945,0.4572,0.1996,0.024,0.4831,1.1639,0.2117,0,0.2785,0,0,0,0.9992,1.2777,0.6798,0.8016,0.4334,0.9708,2.2058,0.9183,0.3115,0.2583,0,0.5698,0.2,0.5542,0.5542,0.5542,5.7714,0.4635,0.1534,0.1534,0.1534,0.6471,0.5061,0.883,0.2458,0.3967,0.4328,0.4659,3.5774,0.5207,0.9199,0.212,0.793,0.2502,2.1751,0.6467,0.973,0,0.973,0.639,6.8789,0.5076,0,1,1,0,1,3,0.6,0.67,7.51,0.07,30.67,0,0.01,0,0,0,9.32,4.25,55.8,3.29,5.94,10.64,0,56.97,7.6,37.8641,10,10.3,18.2,23.3374,6.1,15.5,26,17.5,17.7,0.3,36.7,0,33.9,11.8,8.9,14.6,13.3,0.6164,0.8887,0.9192,0.7596,0.5724
41,29,3002,1400000US41029003002,41029003002,30.02,Jackson,OR,Oregon,"Census Tract 30.02, Jackson County, Oregon",4298,384,1739,1.12,0.4246,0.52,0.1598,0,0.0968,0.008,0.3765,0.4813,0.0632,0,0,0,0,0,0,0,0,0.5923,0.4425,0.8592,1.894,0.7494,0.2757,0.1915,0,0.4672,0.1515,0.5375,0.5375,0.5375,3.38,0.0456,0.1787,0.1787,0.1787,0.311,0.5061,0.7175,0.3107,0.528,0.1896,0.5115,3.0744,0.4086,0.9706,0.1316,0.8382,0.2502,2.1906,0.6595,0.8507,0.3832,1.2339,0.7455,6.6776,0.4744,0,1,1,0,1,3,0.6,0,6.78,0.04,28.37,0,0,0,0,0,0,51.56,56.54,5,1.74,1.69,0,54.54,8.8,20.8004,10,6.9,21.3,27.0701,3.2,16.8,33,15.2,18.9,0.3,15.1,0.1,32.7,11.4,8.9,13.5,12.6,0.5477,0.848,0.9192,0.7032,0.4444
41,31,940000,1400000US41031940000,41031940000,9400,Jefferson,OR,Oregon,"Census Tract 9400, Jefferson County, Oregon",3527,229,3851,1.5377,0.6403,0.9377,0.4667,0,0.0371,0.0042,0.2151,0.2564,0.0351,0,0.314,0,0,0,0,0.314,0.2328,0.7369,0.2963,0.8443,1.8775,0.7384,0.2511,0.215,0,0.4661,0.151,0.2506,0.2506,0.2506,3.1646,0.0311,0.9548,0.9548,0.9548,0.9251,0.7272,0.993,0.5698,0.2209,0.8446,0.9505,5.2311,0.8427,0.0986,0.9804,0.7535,0,1.8325,0.3495,0.8843,0.7705,1.6548,0.9468,9.6732,0.9066,0,1,0,1,1,3,0.6,0,6.01,0.03,24.45,0,0.62,0,0,0,0,13.54,43.43,5.17,0.11,4.86,0,12.84,96.2,62.2473,16.3,24,36.2,18.6603,15.1,40.4,7.9,35.5,16.8,0,18.6,1.8,31.3,17.5,5.1,26.8,16.7,0.4642,0.9993,0.1933,0.9176,0.998
41,31,960100,1400000US41031960100,41031960100,9601,Jefferson,OR,Oregon,"Census Tract 9601, Jefferson County, Oregon",2553,315,3438,0.7021,0.1851,0.7021,0.2815,0,0.0423,0.008,0.1403,0.1906,0.0286,0,0.2988,0,0,0,0,0.2988,0.2253,0.8057,0.427,0.9659,2.1986,0.9154,0.2938,0.2492,0.8698,1.4128,0.6873,0.3821,0.3821,0.3821,4.4829,0.1849,0.3924,0.3924,0.3924,0.3937,0.5414,0.702,0.4064,0.3696,0.503,0.433,3.3491,0.4698,0.3626,0.1081,0.5786,0.2137,1.263,0.0731,0.9472,0.985,1.9322,0.9975,6.9367,0.5172,0,0,0,0,0,0,0,0,6.13,0.04,22.22,0,0.27,0,0,0,0,3.83,55.26,3.42,3.72,9.52,1.11,30.31,21.3,24.798,10.8,6.7,26.1,22.623,7.1,14.6,13.4,14.2,13.7,0.2,28.8,37,29.4,10,6.5,14.7,10.3,0.349,0.5713,0.4494,0.4476,0.5837
41,31,960201,1400000US41031960201,41031960201,9602.01,Jefferson,OR,Oregon,"Census Tract 9602.01, Jefferson County, Oregon",3524,422,2068,1.7364,0.7251,1.3364,0.749,0,0.1202,0.0655,0.1793,0.365,0.0464,0,0.3566,0,0,0,0,0.3566,0.2537,1,0.5164,0.2404,1.7568,0.656,0.6694,0.7088,0.8906,2.2688,0.9712,0.7379,0.7379,0.7379,5.4851,0.3977,0.6735,0.6735,0.6735,0.8496,0.7655,0.9007,0.7712,0.8777,0.6585,0.8713,5.6945,0.9128,0.5011,0.6182,0.8913,0.7082,2.7188,0.9453,0.9299,0,0.9299,0.5912,10.0167,0.9387,0,1,0,1,0,2,0.4,0,6.97,0.12,23.46,0,2.14,0,0,0,0,0,62.89,13.33,77.47,95.38,3.58,87.99,48.8,53.0437,17.9,11,53.5,43.5839,9.8,31.6,15.7,23.7,20.7,3.7,25.3,0,31.3,11.3,6.3,16.8,12.2,0.4642,0.836,0.4075,0.6662,0.7826
41,31,960202,1400000US41031960202,41031960202,9602.02,Jefferson,OR,Oregon,"Census Tract 9602.02, Jefferson County, Oregon",5433,436,6125,1.4643,0.6059,1.0643,0.568,0,0.1054,0.0309,0.1605,0.2968,0.0383,0,0.4466,0,0,0,0,0.4466,0.2981,0.6554,0.4123,0.4901,1.5578,0.4972,0.5005,0.5393,0.9089,1.9487,0.9394,0.6161,0.6161,0.6161,4.866,0.2605,0.5431,0.5431,0.5431,0.4272,0.6252,0.7327,0.6094,0.4622,0.6942,0.4366,3.9875,0.6102,0.8096,0.6641,0.7491,0.5837,2.8065,0.9649,0.7147,0.7705,1.4852,0.8706,8.8223,0.8038,0,1,1,0,0,2,0.4,0,6.85,0.08,22.89,0,8.06,0,0,0,0,32.33,53.96,9.28,35.37,59.91,7.45,67.15,33.8,26.3949,12.9,7.1,39.1,25.1198,10.6,14.7,21.5,24.4,16.7,2,5.7,1.8,31.3,11.1,7.5,15.3,11.7,0.4642,0.8076,0.6866,0.6162,0.6465
41,31,960301,1400000US41031960301,41031960301,9603.01,Jefferson,OR,Oregon,"Census Tract 9603.01, Jefferson County, Oregon",3780,264,1312,1.1571,0.4456,0.3571,0.0783,0,0.1548,0.024,0.245,0.4238,0.0549,0,0,0,0,0,0,0,0,0.7005,0.0872,0.9502,1.7379,0.6432,0.2691,0.1781,0,0.4472,0.1444,0.5287,0.5287,0.5287,3.1376,0.0294,0.1446,0.1446,0.1446,0.3375,0.4736,0.1858,0.1099,0.5193,0.503,0.3264,2.4555,0.28,0.9793,0.0626,0.949,0.2137,2.2046,0.6715,0.9492,0,0.9492,0.6119,5.7539,0.3277,1,1,1,0,1,4,0.8,0,7.19,0.07,25.23,0,0,0,0,0,0,21.03,14.62,3.72,1.18,0.43,0,52.66,7.2,22.0899,9.3,2.6,11.5,26.8129,7.1,11.7,36.2,11,23.9,0.2,29.3,0,37.3,10.7,10.3,13.2,13.8,0.7772,0.7373,0.9765,0.7944,0.4088
41,31,960302,1400000US41031960302,41031960302,9603.02,Jefferson,OR,Oregon,"Census Tract 9603.02, Jefferson County, Oregon",4790,357,3374,1.4512,0.5997,0.8512,0.3958,0,0.0474,0.008,0.1867,0.2421,0.0337,0,0.3144,0,0,0,0,0.3144,0.2329,0.5307,0.2633,0.7036,1.4976,0.4416,0.317,0.2463,0.85,1.4133,0.6875,0.5186,0.5186,0.5186,3.986,0.1084,0.5353,0.5353,0.5353,0.5675,0.6033,0.4989,0.399,0.6158,0.4102,0.401,3.4957,0.5029,0.6044,0.8638,0.8017,0.6668,2.9367,0.9836,0.9069,0.5072,1.4141,0.8321,8.3818,0.7428,0,1,1,0,1,3,0.6,0,6.22,0.04,23.69,0,0.63,0,0,0,0,71.07,40.04,6.71,6.65,9.15,0.17,50.91,33.1,33.3963,12.3,4.8,25.7,30.0499,5.8,13.7,17.4,28.5,17.9,3,21.5,0.3,33.7,11.1,7.8,15.4,12.7,0.605,0.8076,0.7565,0.7119,0.6567
41,33,360100,1400000US41033360100,41033360100,3601,Josephine,OR,Oregon,"Census Tract 3601, Josephine County, Oregon",1943,178,958,1.9609,0.8075,0.9609,0.486,0,0.0605,0.0042,0.2398,0.3045,0.0391,0,0,0,0,0,0.9974,0.9974,0.6096,0.6976,0.451,0.9453,2.0939,0.8672,0.337,0.224,0,0.561,0.1954,0.5241,0.5241,0.5241,4.4809,0.1844,0.1808,0.1808,0.1808,0.8238,0.4486,0.9881,0.2563,0.747,0.5478,0.8039,4.6155,0.7357,0.9783,0.1406,0.9596,0.1916,2.2701,0.7221,0.8497,0.7007,1.5504,0.9027,8.6168,0.7765,1,1,1,1,1,5,1,0,6.41,0.03,25.09,0,0,0,0,0,0.9,21.63,57.3,3.83,9.3,6.13,0,51.77,8.9,50.5404,8.8,21.3,18.7,35.545,7.8,27.4,35.7,15.5,24.8,0.1,15,1.1,38.8,11.9,9.2,16.7,16.4,0.8273,0.8966,0.9393,0.9095,0.7746
41,33,360300,1400000US41033360300,41033360300,3603,Josephine,OR,Oregon,"Census Tract 3603, Josephine County, Oregon",5835,408,5100,1.7211,0.719,0.9211,0.4528,0,0.1115,0.024,0.4366,0.5721,0.0775,0,0,0,0,0,0,0,0,1,0.2566,0.8592,2.1158,0.8774,0.4987,0.3213,0.9222,1.7422,0.9161,0.6785,0.6785,0.6785,5.1086,0.3125,0.2341,0.2341,0.2341,0.5889,0.444,0.9007,0.3329,0.647,0.602,0.3635,3.879,0.5869,0.906,0.2458,0.7535,0,1.9053,0.4095,0.9267,0.5527,1.4794,0.8675,7.4978,0.6086,1,1,1,0,1,4,0.8,0,6.9,0.07,29.6,0,0,0,0,0,0,0,39.31,5,35.02,19.27,12.11,79.01,11.6,34.5414,8.7,11,22.4,31.2449,8.7,12.7,25.1,18.2,16.8,0,24.7,0.4,37.8,11.3,9.8,14.8,14.7,0.7959,0.836,0.9651,0.8456,0.5944
